Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Vampire, Le - Neruda.epub;Neruda;Vampire, Le;50;PROBABLE;R3: Auteur se termine par article défini;Vampire, Le;Neruda
Frictions - Philippe Djian.epub;Djian, Philippe;Frictions;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Frictions;Djian, Philippe
Purgatoire des innocents - Karine Giebel.epub;Giebel, Karine;Purgatoire des innocents;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Purgatoire des innocents;Giebel, Karine
Lent dehors - Philippe Djian.epub;Djian, Philippe;Lent dehors;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Lent dehors;Djian, Philippe
Lust - Elfriede Jelinek.epub;Jelinek, Elfriede;Lust;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Lust;Jelinek, Elfriede
Du domaine des Murmures - Carole Martinez.epub;Martinez, Carole;Du domaine des Murmures;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Du domaine des Murmures;Martinez, Carole
Bulgare, La - Vazov.epub;Vazov;Bulgare, La;50;PROBABLE;R3: Auteur se termine par article défini;Bulgare, La;Vazov
Ceux de la glèbe - Camille Lemonnier.epub;Lemonnier, Camille;Ceux de la glèbe;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ceux de la glèbe;Lemonnier, Camille
Donneur sain - Tess Gerritsen.epub;Gerritsen, Tess;Donneur sain;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Donneur sain;Gerritsen, Tess
Couleurs de l'incendie - Pierre Lemaitre.epub;Lemaitre, Pierre;Couleurs de l'incendie;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Couleurs de l'incendie;Lemaitre, Pierre
Sortie de classes - Laurent Torrès.epub;Torrès, Laurent;Sortie de classes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sortie de classes;Torrès, Laurent
Education européenne - Romain Gary.epub;Gary, Romain;Education européenne;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Education européenne;Gary, Romain
Situations philosophiques - Jean-Paul Sartre.epub;Sartre, Jean-Paul;Situations philosophiques;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Situations philosophiques;Sartre, Jean-Paul
Cooper,James Fenimore [] L'espion, épisode de la guerre de l'indépendance (1839) french.zzz.epub;L'espion, épisode de la guerre de l'indépendance;Cooper,James Fenimore;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Cooper,James Fenimore;L'espion, épisode de la guerre de l'indépendance
Echine - Philippe Djian.epub;Djian, Philippe;Echine;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Echine;Djian, Philippe
vérité et rien d'autre - Mike Tyson, La - Biographies.epub;Biographies;Mike Tyson, La;50;PROBABLE;R3: Auteur se termine par article défini;Mike Tyson, La;Biographies
Sanctuaire (Sanctuary) - William Faulkner.epub;Faulkner, William;Sanctuaire (Sanctuary);50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sanctuaire (Sanctuary);Faulkner, William
Noir Dessein - Julie Parsons.epub;Parsons, Julie;Noir Dessein;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Noir Dessein;Parsons, Julie
Serpe, La - Jaenada,Philippe.epub;Serpe, La;Jaenada,Philippe;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Jaenada,Philippe;Serpe, La
Traité du zen et de l'entretien des motocyclettes - Robert M. Pirsig.epub;Pirsig, Robert M.;Traité du zen et de l'entretien des motocyclettes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Traité du zen et de l'entretien des motocyclettes;Pirsig, Robert M.
Ce qui nous sépare - Anne Collongues.epub;Collongues, Anne;Ce qui nous sépare;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ce qui nous sépare;Collongues, Anne
Eureka Street - Robert McLiam Wilson.epub;Wilson, Robert McLiam;Eureka Street;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Eureka Street;Wilson, Robert McLiam
Économie du logiciel libre - François Elie.epub;Elie, François;Économie du logiciel libre;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Économie du logiciel libre;Elie, François
Comme de longs échos - Elena Piacentini.epub;Piacentini, Elena;Comme de longs échos;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Comme de longs échos;Piacentini, Elena
Quatre-vingt-treize - Victor Hugo.epub;Hugo, Victor;Quatre-vingt-treize;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Quatre-vingt-treize;Hugo, Victor
Méndez - Francisco González Ledesma.epub;Ledesma, Francisco González;Méndez;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Méndez;Ledesma, Francisco González
Républicains, Les - Guilbert,Cecile.epub;Républicains, Les;Guilbert,Cecile;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Guilbert,Cecile;Républicains, Les
Jim Harrison, boxeur - Arthur Conan Doyle.epub;Doyle, Arthur Conan;Jim Harrison, boxeur;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Jim Harrison, boxeur;Doyle, Arthur Conan
Sagesse - Paul Verlaine.epub;Verlaine, Paul;Sagesse;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sagesse;Verlaine, Paul
Mon Amérique - Jim Fergus.epub;Fergus, Jim;Mon Amérique;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mon Amérique;Fergus, Jim
Demain les chiens - Clifford Donald Simak.epub;Simak, Clifford Donald;Demain les chiens;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Demain les chiens;Simak, Clifford Donald
Demande à la poussière - John Fante.epub;Fante, John;Demande à la poussière;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Demande à la poussière;Fante, John
Dimanches d'août - Patrick Modiano.epub;Modiano, Patrick;Dimanches d'août;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dimanches d'août;Modiano, Patrick
Las Vegas parano - Hunter S. Thompson.epub;Thompson, Hunter S.;Las Vegas parano;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Las Vegas parano;Thompson, Hunter S.
Abyssin, L' - Rufin Jean-Christophe.epub;Jean-Christophe, Rufin;Abyssin, L';50;PROBABLE;R3: Auteur se termine par article défini;Abyssin, L';Jean-Christophe, Rufin
Voleurs à la douzaine - Donald Westlake.epub;Westlake, Donald;Voleurs à la douzaine;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Voleurs à la douzaine;Westlake, Donald
Si jamais tu m’entubes… - Pierre Siniac.epub;Siniac, Pierre;Si jamais tu m’entubes…;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Si jamais tu m’entubes…;Siniac, Pierre
Procès-verbal, Le - Jean-marie Gustave le Clézio.epub;Jean-marie Gustave le Clézio;Procès-verbal, Le;50;PROBABLE;R3: Auteur se termine par article défini;Procès-verbal, Le;Jean-marie Gustave le Clézio
Confessions d'une cleptomane - Florence Noiville.epub;Noiville, Florence;Confessions d'une cleptomane;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Confessions d'une cleptomane;Noiville, Florence
Typhon - Joseph Conrad.epub;Conrad, Joseph;Typhon;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Typhon;Conrad, Joseph
Retraite Sentimentale, La - Sidonie Gabrielli Colette.epub;Sidonie Gabrielli Colette;Retraite Sentimentale, La;50;PROBABLE;R3: Auteur se termine par article défini;Retraite Sentimentale, La;Sidonie Gabrielli Colette
Swing Time - Zadie Smith.epub;Smith, Zadie;Swing Time;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Swing Time;Smith, Zadie
Fatima - Marek Halter.epub;Halter, Marek;Fatima;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fatima;Halter, Marek
Propos d’exil - Pierre Loti.epub;Loti, Pierre;Propos d’exil;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Propos d’exil;Loti, Pierre
Pulp - Charles Bukowski.epub;Bukowski, Charles;Pulp;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pulp;Bukowski, Charles
Première jeunesse - Neal Cassady.epub;Cassady, Neal;Première jeunesse;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Première jeunesse;Cassady, Neal
Maîtres et esclaves - Paul Greveillac.epub;Greveillac, Paul;Maîtres et esclaves;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Maîtres et esclaves;Greveillac, Paul
Dieu et l'État - Michel Bakounine.epub;Bakounine, Michel;Dieu et l'État;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dieu et l'État;Bakounine, Michel
Kevin le révolté - Torey L. Hayden.epub;Hayden, Torey L.;Kevin le révolté;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Kevin le révolté;Hayden, Torey L.
Moon Palace - Paul Auster.epub;Auster, Paul;Moon Palace;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Moon Palace;Auster, Paul
Adolphe (Dodo Press) - Benjamin Constant.epub;Constant, Benjamin;Adolphe (Dodo Press);50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Adolphe (Dodo Press);Constant, Benjamin
Septentrion - Louis Calaferte.epub;Calaferte, Louis;Septentrion;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Septentrion;Calaferte, Louis
Têtes de maures - Didier Daeninckx.epub;Daeninckx, Didier;Têtes de maures;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Têtes de maures;Daeninckx, Didier
Et puis après - Kasumiko Murakami.epub;Murakami, Kasumiko;Et puis après;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Et puis après;Murakami, Kasumiko
Description d'Olonne - Jean-Christophe Bailly.epub;Bailly, Jean-Christophe;Description d'Olonne;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Description d'Olonne;Bailly, Jean-Christophe
Cristal qui songe - Theodore Sturgeon.epub;Sturgeon, Theodore;Cristal qui songe;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Cristal qui songe;Sturgeon, Theodore
Anglaise à bicyclette, Une - Didier Decoin.epub;Decoin, Didier;Anglaise à bicyclette, Une;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Anglaise à bicyclette, Une;Decoin, Didier
Ménage d'autrefois - Nikolai Gogol.epub;Gogol, Nikolai;Ménage d'autrefois;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ménage d'autrefois;Gogol, Nikolai
Notre part des ténèbres - Gerard Mordillat.epub;Mordillat, Gerard;Notre part des ténèbres;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Notre part des ténèbres;Mordillat, Gerard
Apostille au crépuscule - Michel Onfray.epub;Onfray, Michel;Apostille au crépuscule;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Apostille au crépuscule;Onfray, Michel
Dernière Année De Marie Dorval - Alexandre Dumas, La - Biographies.epub;Biographies;Alexandre Dumas, La;50;PROBABLE;R3: Auteur se termine par article défini;Alexandre Dumas, La;Biographies
Racines - Alex Haley.epub;Haley, Alex;Racines;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Racines;Haley, Alex
Locus Solus - Raymond Roussel.epub;Roussel, Raymond;Locus Solus;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Locus Solus;Roussel, Raymond
Veronika Décide de Mourir - Paulo Coelho.epub;Coelho, Paulo;Veronika Décide de Mourir;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Veronika Décide de Mourir;Coelho, Paulo
Noires sont les violettes - James Patterson.epub;Patterson, James;Noires sont les violettes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Noires sont les violettes;Patterson, James
Fuite en Egypte, La - Merejkovski.epub;Merejkovski;Fuite en Egypte, La;50;PROBABLE;R3: Auteur se termine par article défini;Fuite en Egypte, La;Merejkovski
Facture, La - Karlsson, Jonas.epub;Facture, La;Karlsson, Jonas;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Karlsson, Jonas;Facture, La
Naufrage des isles flottantes - Basiliade du célèbre Pilpai - Étienne-Gabriel Morelly.epub;Morelly, Étienne-Gabriel;Basiliade du célèbre Pilpai;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Basiliade du célèbre Pilpai;Morelly, Étienne-Gabriel
Albatroys - Jean-Marc Ligny.epub;Ligny, Jean-Marc;Albatroys;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Albatroys;Ligny, Jean-Marc
Bunker-parano - Georges-Jean Arnaud.epub;Arnaud, Georges-Jean;Bunker-parano;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Bunker-parano;Arnaud, Georges-Jean
PAGES D'ISLAM - Isabelle Eberhardt.epub;Eberhardt, Isabelle;PAGES D'ISLAM;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;PAGES D'ISLAM;Eberhardt, Isabelle
Lourdes - M. Emile Zola.epub;Zola, M. Emile;Lourdes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Lourdes;Zola, M. Emile
Situations - Jean-Paul Sartre.epub;Sartre, Jean-Paul;Situations;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Situations;Sartre, Jean-Paul
Janis est folle - Olivier Ka.epub;Ka, Olivier;Janis est folle;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Janis est folle;Ka, Olivier
Fleurs de ruine - Patrick Modiano.epub;Modiano, Patrick;Fleurs de ruine;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fleurs de ruine;Modiano, Patrick
Pas de lettre pour le colonel - Gabriel García Márquez.epub;Márquez, Gabriel García;Pas de lettre pour le colonel;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pas de lettre pour le colonel;Márquez, Gabriel García
Anniversaire - Carlos Fuentes.epub;Fuentes, Carlos;Anniversaire;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Anniversaire;Fuentes, Carlos
Exterminateurs - Noël Simsolo.epub;Simsolo, Noël;Exterminateurs;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Exterminateurs;Simsolo, Noël
Mémoire de fille - Annie Ernaux.epub;Ernaux, Annie;Mémoire de fille;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mémoire de fille;Ernaux, Annie
Cinquante mille dollars - Ernest Hemingway.epub;Hemingway, Ernest;Cinquante mille dollars;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Cinquante mille dollars;Hemingway, Ernest
Églantine - Jean Giraudoux.epub;Giraudoux, Jean;Églantine;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Églantine;Giraudoux, Jean
Fille aux yeux d'or, La - Honoré de Balzac.epub;de Balzac, Honoré;Fille aux yeux d'or, La;50;PROBABLE;R3: Auteur se termine par article défini;Fille aux yeux d'or, La;de Balzac, Honoré
Jacques le fataliste - Denis Diderot.epub;Diderot, Denis;Jacques le fataliste;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Jacques le fataliste;Diderot, Denis
Là-haut - Édouard Rod.epub;Rod, Édouard;Là-haut;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Là-haut;Rod, Édouard
Manipulations - Raymond Khoury.epub;Khoury, Raymond;Manipulations;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Manipulations;Khoury, Raymond
Infestation - Ezekiel Boone.epub;Boone, Ezekiel;Infestation;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Infestation;Boone, Ezekiel
En votre honneur - James Patterson.epub;Patterson, James;En votre honneur;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;En votre honneur;Patterson, James
Sucre noir - Miguel Bonnefoy.epub;Bonnefoy, Miguel;Sucre noir;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sucre noir;Bonnefoy, Miguel
Calcutta - Shumona Sinha.epub;Sinha, Shumona;Calcutta;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Calcutta;Sinha, Shumona
Mes soixante huîtres - Jean Bernard Pouy.epub;Pouy, Jean Bernard;Mes soixante huîtres;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mes soixante huîtres;Pouy, Jean Bernard
Balaoo - Gaston Leroux.epub;Leroux, Gaston;Balaoo;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Balaoo;Leroux, Gaston
Femelles, Les - Oates, Joyce Carol.epub;Femelles, Les;Oates, Joyce Carol;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Oates, Joyce Carol;Femelles, Les
Vers chez les blancs - Philippe Djian.epub;Djian, Philippe;Vers chez les blancs;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Vers chez les blancs;Djian, Philippe
Mes Évangiles - Eric-Emmanuel Schmitt.epub;Schmitt, Eric-Emmanuel;Mes Évangiles;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mes Évangiles;Schmitt, Eric-Emmanuel
Avant de te dire adieu - Mary Higgins Clark.epub;Clark, Mary Higgins;Avant de te dire adieu;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Avant de te dire adieu;Clark, Mary Higgins
Achab (séquelles) - Pierre Senges.epub;Senges, Pierre;Achab (séquelles);50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Achab (séquelles);Senges, Pierre
Dépeupleur, Le - Samuel Beckett.epub;Dépeupleur, Le;Samuel Beckett;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Samuel Beckett;Dépeupleur, Le
Abzalon - Pierre Bordage.epub;Bordage, Pierre;Abzalon;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Abzalon;Bordage, Pierre
Pas pleurer - Lydie Salvayre.epub;Salvayre, Lydie;Pas pleurer;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pas pleurer;Salvayre, Lydie
Contemplations, Les - Victor Hugo.epub;Contemplations, Les;Hugo, Victor;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Hugo, Victor;Contemplations, Les
Fleur de neige - Lisa See.epub;See, Lisa;Fleur de neige;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fleur de neige;See, Lisa
Tortilla Flat - John Steinbeck.epub;Steinbeck, John;Tortilla Flat;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tortilla Flat;Steinbeck, John
Tractatus logico-philosophicus - Ludwig Wittgenstein.epub;Wittgenstein, Ludwig;Tractatus logico-philosophicus;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tractatus logico-philosophicus;Wittgenstein, Ludwig
Écoutez nos défaites - Laurent Gaudé.epub;Gaudé, Laurent;Écoutez nos défaites;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Écoutez nos défaites;Gaudé, Laurent
Nocturne indien - Antonio Tabucchi.epub;Tabucchi, Antonio;Nocturne indien;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Nocturne indien;Tabucchi, Antonio
Catherine Morland - Jane Austen.epub;Austen, Jane;Catherine Morland;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Catherine Morland;Austen, Jane
Délivrances - Toni Morrison.epub;Morrison, Toni;Délivrances;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Délivrances;Morrison, Toni
Fantasmes - Ruth Rendell.epub;Rendell, Ruth;Fantasmes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fantasmes;Rendell, Ruth
Asunaro - Yasushi Inoué.epub;Inoué, Yasushi;Asunaro;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Asunaro;Inoué, Yasushi
Vers Saba - Micheline Lévesque.epub;Lévesque, Micheline;Vers Saba;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Vers Saba;Lévesque, Micheline
Lithium - Aurélien Gougaud.epub;Gougaud, Aurélien;Lithium;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Lithium;Gougaud, Aurélien
BABY BOOM - Jean Vautrin.epub;Vautrin, Jean;BABY BOOM;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;BABY BOOM;Vautrin, Jean
Dimitri Roudine - Ivan Sergeyevich Turgenev.epub;Turgenev, Ivan Sergeyevich;Dimitri Roudine;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dimitri Roudine;Turgenev, Ivan Sergeyevich
Élégie à Pablo Neruda - Louis Aragon.epub;Aragon, Louis;Élégie à Pablo Neruda;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Élégie à Pablo Neruda;Aragon, Louis
Smoke - Donald Westlake.epub;Westlake, Donald;Smoke;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Smoke;Westlake, Donald
Aracoeli - Morante Elsa.epub;Elsa, Morante;Aracoeli;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Aracoeli;Elsa, Morante
Été de Katya, L' - Trevanian.epub;Trevanian;Été de Katya, L';50;PROBABLE;R3: Auteur se termine par article défini;Été de Katya, L';Trevanian
Révélation magnétique - Edgar Allan Poe.epub;Poe, Edgar Allan;Révélation magnétique;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Révélation magnétique;Poe, Edgar Allan
Dictionnaire Tolkien - Vincent Ferré.epub;Ferré, Vincent;Dictionnaire Tolkien;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dictionnaire Tolkien;Ferré, Vincent
Bourse, La - Balzac, Honoré de.epub;Bourse, La;Balzac, Honoré de;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Balzac, Honoré de;Bourse, La
Remarque sur la révolte” - Albert Camus.epub;Camus, Albert;Remarque sur la révolte”;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Remarque sur la révolte”;Camus, Albert
Dédicace - Charles Barbara.epub;Barbara, Charles;Dédicace;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dédicace;Barbara, Charles
Tombouctou - Paul Auster.epub;Auster, Paul;Tombouctou;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tombouctou;Auster, Paul
Cybériade, La - Lem, Stanislas.epub;Cybériade, La;Lem, Stanislas;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Lem, Stanislas;Cybériade, La
Douleur - Zeruya Shalev.epub;Shalev, Zeruya;Douleur;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Douleur;Shalev, Zeruya
Toubab or not toubab - Jean-Claude Derey.epub;Derey, Jean-Claude;Toubab or not toubab;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Toubab or not toubab;Derey, Jean-Claude
Vercoquin et le plancton - Boris Vian.epub;Vian, Boris;Vercoquin et le plancton;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Vercoquin et le plancton;Vian, Boris
Pêcheur d'Islande - Pierre Loti.epub;Loti, Pierre;Pêcheur d'Islande;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pêcheur d'Islande;Loti, Pierre
