Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Zola,Emile [Oeuvres critiques-15] J'accuse (1898) french.zzz.epub;Zola,Emile;J'accuse;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Zola' dans TITRE;J'accuse;Zola,Emile
Malet,Léo [Nouveaux mystères de Paris-13] Micmac moche au Boul'Mich' - Paris 5e (1957) french.zzz.epub;Malet,Léo;Micmac moche au Boul'Mich' - Paris 5e;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Micmac moche au Boul'Mich' - Paris 5e;Malet,Léo
Guieu,Jimmy [-065-Les chevaliers de lumière-11] Opération Neptune.epub;Guieu,Jimmy;Opération Neptune;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Opération Neptune;Guieu,Jimmy
Maupassant,Guy de [] Bel ami.epub;Maupassant,Guy de;Bel ami;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Maupassant' dans TITRE;Bel ami;Maupassant,Guy de
Jarry,Alfred [Théatre] Ubu roi (1888) french.zzz.epub;Jarry,Alfred;Ubu roi;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Jarry' dans TITRE;Ubu roi;Jarry,Alfred
Maupassant,Guy de [] Notre coeur.epub;Maupassant,Guy de;Notre coeur;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Maupassant' dans TITRE;Notre coeur;Maupassant,Guy de
Banks,Iain M. [La culture-05] Inversions (1998) french.Alex.epub;Banks,Iain M.;Inversions;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Banks' dans TITRE;Inversions;Banks,Iain M.
Morgan,Richard [Takeshi Kovacs-3] Furies déchaînées (2005) french.Alex.epub;Morgan,Richard;Furies déchaînées;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Morgan' dans TITRE;Furies déchaînées;Morgan,Richard
Guieu,Jimmy [-121-Blade et Baker-41] Conjuration sur Joklun-N'ghar (.) Science-fiction .Z.epub;Guieu,Jimmy;Conjuration sur Joklun-N'ghar (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Conjuration sur Joklun-N'ghar (.);Guieu,Jimmy
VICOMTE DE BRAGELONNE - Tome 1, LE - Alexandre Dumas.epub;Alexandre Dumas;Tome 1, LE;80;PROBABLE;Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR;Tome 1, LE;Alexandre Dumas
Beigbeder,Frédéric [E-01] Dernier inventaire avant liquidation (2001) french.zzz.epub;Beigbeder,Frédéric;Dernier inventaire avant liquidation;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Beigbeder' dans TITRE;Dernier inventaire avant liquidation;Beigbeder,Frédéric
Capitalisme, la chute, et ensuite (French Edition) - Michel Cornillon.epub;Cornillon, Michel;Capitalisme, la chute, et ensuite (French Edition);80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Capitalisme, la chute, et ensuite (French Edition);Cornillon, Michel
Oeuvres Complètes de Virgile, Les - Virgile.epub;Virgile;Oeuvres Complètes de Virgile, Les;90;PROBABLE;Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR;Oeuvres Complètes de Virgile, Les;Virgile
Clancy,Tom [Jack Ryan-06] Danger immédiat (1989) french.zzz.epub;Clancy,Tom;Danger immédiat;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Clancy' dans TITRE;Danger immédiat;Clancy,Tom
Roberts,Nora [Lieutenant Eve Dallas-02] Crimes pour l'exemple (1995) french.zzz.epub;Roberts,Nora;Crimes pour l'exemple;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Roberts' dans TITRE;Crimes pour l'exemple;Roberts,Nora
Balzac,Honoré de [] Code des gens honnêtes (1825) french.zzz.epub;Balzac,Honoré de;Code des gens honnêtes;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Balzac' dans TITRE;Code des gens honnêtes;Balzac,Honoré de
Crais,Robert [-02] Otages de la peur (2001) french.zzz.epub;Crais,Robert;Otages de la peur;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Crais' dans TITRE;Otages de la peur;Crais,Robert
47 Rônins, Les - Osaragi, Jirô.epub;Rônins, Les;Osaragi, Jirô;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Osaragi, Jirô;Rônins, Les
Alexander,Karl [] C'était demain (2011) Science-fiction .Z.epub;Alexander,Karl;C'était demain;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Alexander' dans TITRE;C'était demain;Alexander,Karl
Clancy,Tom & Pieczenik,Steve [Net Force-1] Net Force (1998) french.zzz.epub;Clancy,Tom & Pieczenik,Steve;Net Force;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Clancy' dans TITRE;Net Force;Clancy,Tom & Pieczenik,Steve
Randa,Peter {Duquesne,André} [] Objectif Tamax.epub;Randa,Peter;Objectif Tamax;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Randa' dans TITRE;Objectif Tamax;Randa,Peter
Hobb,Robin [L'assassin royal-13] Adieux et retrouvailles (2003) french.Alex.epub;Hobb,Robin;Adieux et retrouvailles;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hobb' dans TITRE;Adieux et retrouvailles;Hobb,Robin
Dostoïevski,Fedor Mikhaïlovich [] Carnet d'un inconnu (Stépantchikovo) (1859) french.feed.epub;Dostoïevski,Fedor Mikhaïlovich;Carnet d'un inconnu (Stépantchikovo);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dostoïevski' dans TITRE;Carnet d'un inconnu (Stépantchikovo);Dostoïevski,Fedor Mikhaïlovich
Joseph Balsamo - Tome II (Les Mémoires d'un médecin) - Alexandre Dumas.epub;Alexandre Dumas;Tome II (Les Mémoires d'un médecin);70;PROBABLE;Auteur n'est pas au format standard | Mots-clés de titre dans AUTEUR;Tome II (Les Mémoires d'un médecin);Alexandre Dumas
Randa,Peter [] Qui suis-je ! (1965) french.zzz.epub;Randa,Peter;Qui suis-je !;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Randa' dans TITRE;Qui suis-je !;Randa,Peter
Enard,Mathias [] Parle-leur de batailles, de rois et d'élephants.epub;Enard,Mathias;Parle-leur de batailles, de rois et d'élephants;60;PROBABLE;Nom d'auteur connu 'Enard' dans TITRE;Parle-leur de batailles, de rois et d'élephants;Enard,Mathias
Sagan,Francoise [-04] Aimez-vous Brahms... (1959) french.zzz.epub;Sagan,Francoise;Aimez-vous Brahms...;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Sagan' dans TITRE;Aimez-vous Brahms...;Sagan,Francoise
Harris,Charlaine [Les mystères de Harper Connelly-2] Pièges d'outre-tombe.epub;Harris,Charlaine;Pièges d'outre-tombe;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Harris' dans TITRE;Pièges d'outre-tombe;Harris,Charlaine
Zola,Emile [] Thérèse Raquin (1867) french.feed.epub;Zola,Emile;Thérèse Raquin;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Zola' dans TITRE;Thérèse Raquin;Zola,Emile
Hamilton,Laurell K. [Merry Gentry-08] Péchés divins (2009) french.Alex.epub;Hamilton,Laurell K.;Péchés divins;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hamilton' dans TITRE;Péchés divins;Hamilton,Laurell K.
Crais,Robert [] Otages de la peur.epub;Crais,Robert;Otages de la peur;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Crais' dans TITRE;Otages de la peur;Crais,Robert
Conroy,Pat [] Beach Music(1995) french.Alex.epub;Conroy,Pat;Beach Music;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Conroy' dans TITRE;Beach Music;Conroy,Pat
Baxter,Stephen [Catastrophes-2] Arche (2009) french.Alex.epub;Baxter,Stephen;Arche;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Baxter' dans TITRE;Arche;Baxter,Stephen
Tremblay,Elisabeth [Filles de Lune-4] Quête d'éternité (2010) french.Alex.epub;Tremblay,Elisabeth;Quête d'éternité;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Tremblay' dans TITRE;Quête d'éternité;Tremblay,Elisabeth
Feist,Raymond E. [Le conclave des ombres-1] Serre du faucon argenté.epub;Feist,Raymond E.;Serre du faucon argenté;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Feist' dans TITRE;Serre du faucon argenté;Feist,Raymond E.
Reine Margot - Tome II (French), La - Alexandre Dumas.epub;Alexandre Dumas;Tome II (French), La;90;PROBABLE;Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR;Tome II (French), La;Alexandre Dumas
Balzac,Honoré de [-8-Etudes philosophiques-13] Adieu ! (1830) french.zzz.epub;Balzac,Honoré de;Adieu !;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Balzac' dans TITRE;Adieu !;Balzac,Honoré de
Roberts,Nora [] Fille de star.epub;Roberts,Nora;Fille de star;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Roberts' dans TITRE;Fille de star;Roberts,Nora
Daeninckx,Didier [Le Poulpe-07] Nazis dans le métro.epub;Daeninckx,Didier;Nazis dans le métro;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Daeninckx' dans TITRE;Nazis dans le métro;Daeninckx,Didier
Harrison,Sue [La trilogie des temps préhistoriques-3] Mon frère le vent (1994) french.zzz.epub;Harrison,Sue;Mon frère le vent;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Harrison' dans TITRE;Mon frère le vent;Harrison,Sue
Le Rouge,Gustave [Le mystérieux docteur Cornélius-2] Les chevaliers du chloroforme - 5 épisodes (1912) french.zzz.epub;french.zzz, 5 épisodes;Le Rouge,Gustave [Le mystérieux docteur Cornélius-2] Les chevaliers du chloroforme;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Le Rouge,Gustave [Le mystérieux docteur Cornélius-2] Les chevaliers du chloroforme;french.zzz, 5 épisodes
Collectif [Société] Bentegeat,Hervé - Voyages d'écrivains - 15 récits (.) french.zzz.epub;Voyages d'écrivains;15 récits (.) french.zzz;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;15 récits (.) french.zzz;Voyages d'écrivains
Villiers,Gérard de [SAS-167] Polonium 210 (.) french.zzz.epub;Villiers,Gérard de;Polonium 210 (.);70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Polonium 210 (.);Villiers,Gérard de
Arnaud,Georges-Jean [La compagnie des glaces-34] On m'appelait Lien Rag (1988) french.Alex.epub;Arnaud,Georges-Jean;On m'appelait Lien Rag;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Arnaud' dans TITRE;On m'appelait Lien Rag;Arnaud,Georges-Jean
Guerre et la Paix - Tome II, La - Tolstoï.epub;Tolstoï;Tome II, La;90;PROBABLE;Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR;Tome II, La;Tolstoï
Cherryh,Carolyn J. [Soleil mort-2] Shon'jir (1978) french.zzz.epub;Cherryh,Carolyn J.;Shon'jir;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cherryh' dans TITRE;Shon'jir;Cherryh,Carolyn J.
Randa,Peter {Duquesne,André} [] Qui suis-je ! (1965) Science-fiction .Z.epub;Randa,Peter;Qui suis-je !;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Randa' dans TITRE;Qui suis-je !;Randa,Peter
Cohen,Thierry [] J'aurais préféré vivre (.) french.zzz.epub;Cohen,Thierry;J'aurais préféré vivre (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cohen' dans TITRE;J'aurais préféré vivre (.);Cohen,Thierry
Japrisot,Sébastien [] Piège pour Cendrillon.epub;Japrisot,Sébastien;Piège pour Cendrillon;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Japrisot' dans TITRE;Piège pour Cendrillon;Japrisot,Sébastien
Hugo,Victor [Les misérables-3] Marius (1862) french.zzz.epub;Hugo,Victor;Marius;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hugo' dans TITRE;Marius;Hugo,Victor
074 Indicatif FX 18 (1963) - Paul Kenny.epub;Bibliographie de la France;Indicatif FX 18;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Indicatif FX 18;Bibliographie de la France
Dick,Philip K. & Zelazny,Roger [] Deus irae (1976) french.Alex.epub;Dick,Philip K. & Zelazny,Roger;Deus irae;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dick' dans TITRE;Deus irae;Dick,Philip K. & Zelazny,Roger
Vautrin,Jean [] Billy-ze-kick.epub;Vautrin,Jean;Billy-ze-kick;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Vautrin' dans TITRE;Billy-ze-kick;Vautrin,Jean
Gemmell,David A. [Drenaï-06] Loup Blanc (2003) Fantasy .Z.epub;Gemmell,David A.;Loup Blanc;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Gemmell' dans TITRE;Loup Blanc;Gemmell,David A.
Verne,Jules [Voyages extraordinaires-17] Michel Strogoff (1876) french.feed.epub;Verne,Jules;Michel Strogoff;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Verne' dans TITRE;Michel Strogoff;Verne,Jules
Farmer,Philip José [Saga des hommes dieux-03] Cosmos privé (1969) french.Alex.epub;Farmer,Philip José;Cosmos privé;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Farmer' dans TITRE;Cosmos privé;Farmer,Philip José
Dard,Frédéric [San-Antonio-061] Salut, mon Pope ! (1966) french.zzz.epub;Dard,Frédéric;Salut, mon Pope !;60;PROBABLE;Nom d'auteur connu 'Dard' dans TITRE;Salut, mon Pope !;Dard,Frédéric
Dard,Frédéric [] Quelqu'un marchait sur ma tombe (1963) french.Alex.epub;Dard,Frédéric;Quelqu'un marchait sur ma tombe;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dard' dans TITRE;Quelqu'un marchait sur ma tombe;Dard,Frédéric
Robson,Mark [L'oeil du dragon-3] Dent de sabre.epub;Robson,Mark;Dent de sabre;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Robson' dans TITRE;Dent de sabre;Robson,Mark
Levy,Marc [] Et si c'était vrai... (2000) french.zzz.epub;Levy,Marc;Et si c'était vrai...;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Levy' dans TITRE;Et si c'était vrai...;Levy,Marc
Gemmell,David A. [Drenaï-06] Loup Blanc (2003) french.zzz.epub;Gemmell,David A.;Loup Blanc;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Gemmell' dans TITRE;Loup Blanc;Gemmell,David A.
Jacq,Christian [-19] Toutânkhamon, L'ultime secret (2008) french.zzz.epub;Toutânkhamon, L'ultime secret;Jacq,Christian;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Jacq,Christian;Toutânkhamon, L'ultime secret
Guieu,Jimmy [-105-Blade et Baker-32] Flammes sur Batoog (.) Science-fiction .Z.epub;Guieu,Jimmy;Flammes sur Batoog (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Flammes sur Batoog (.);Guieu,Jimmy
Dantec,Maurice G. [] Villa Vortex (2003) french.zzz.epub;Dantec,Maurice G.;Villa Vortex;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dantec' dans TITRE;Villa Vortex;Dantec,Maurice G.
Collins,Wilkie [] Je dis non (1889) french.zzz.epub;Collins,Wilkie;Je dis non;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Collins' dans TITRE;Je dis non;Collins,Wilkie
Davidson,Charley [Jones Darynda-01] Première tombe sur la droite (.) Fantastique .Z.epub;Davidson,Charley;Première tombe sur la droite (.) Fantastique .Z;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Davidson' dans TITRE;Première tombe sur la droite (.) Fantastique .Z;Davidson,Charley
Dard,Frédéric [San-Antonio-160] Mesdames vous aimez 'ça' ! (1994) french.zzz.epub;Dard,Frédéric;Mesdames vous aimez 'ça' !;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dard' dans TITRE;Mesdames vous aimez 'ça' !;Dard,Frédéric
San-Felice - Tome IV, La - Alexandre Dumas.epub;Alexandre Dumas;Tome IV, La;90;PROBABLE;Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR;Tome IV, La;Alexandre Dumas
Diable, tout le temps, Le - Donald Ray Pollock.epub;Diable, tout le temps, Le;Pollock, Donald Ray;60;PROBABLE;Nom d'auteur connu 'Diable' dans TITRE;Pollock, Donald Ray;Diable, tout le temps, Le
Cole,Kresley [Les ombres de la nuit-1] Morsure secrète (2008) french.Alex.epub;Cole,Kresley;Morsure secrète;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cole' dans TITRE;Morsure secrète;Cole,Kresley
Pohl,Frederik [La grande porte-03] Rendez-vous à la grande porte (1984) french.Alex.epub;Pohl,Frederik;Rendez-vous à la grande porte;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Pohl' dans TITRE;Rendez-vous à la grande porte;Pohl,Frederik
Feist,Raymond E. [La trilogie de l'empire-2] Pair de l'empire (1990) french.Alex.epub;Feist,Raymond E.;Pair de l'empire;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Feist' dans TITRE;Pair de l'empire;Feist,Raymond E.
Décadence, Vie et mort du judéo-christianisme - Onfray, Michel.epub;Décadence, Vie et mort du judéo-christianisme;Onfray, Michel;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Onfray, Michel;Décadence, Vie et mort du judéo-christianisme
Dick,Philip K. [] Loterie solaire (1955) french.Alex.epub;Dick,Philip K.;Loterie solaire;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dick' dans TITRE;Loterie solaire;Dick,Philip K.
Daeninckx,Didier [] Meurtres pour mémoire.epub;Daeninckx,Didier;Meurtres pour mémoire;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Daeninckx' dans TITRE;Meurtres pour mémoire;Daeninckx,Didier
Guieu,Jimmy [-020] Planète en péril (1961) Science-fiction .Z.epub;Guieu,Jimmy;Planète en péril;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Planète en péril;Guieu,Jimmy
Simenon,Georges [Maigret-14] Maigret chez les Flamands (1932) french.Alex.epub;Simenon,Georges;Maigret chez les Flamands;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Simenon' dans TITRE;Maigret chez les Flamands;Simenon,Georges
Ludlum,Robert & Lynds,Gayle [] Opération Hadès (2000) french.zzz.epub;Ludlum,Robert & Lynds,Gayle;Opération Hadès;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Ludlum' dans TITRE;Opération Hadès;Ludlum,Robert & Lynds,Gayle
Harris,Robert [Ciceron-2] Conspirata (2009) french.Alex.epub;Harris,Robert;Conspirata;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Harris' dans TITRE;Conspirata;Harris,Robert
King,Stephen [] Peur Bleue.epub;King,Stephen;Peur Bleue;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'King' dans TITRE;Peur Bleue;King,Stephen
Hamilton,Laurell K. [Anita Blake-14] Danse macabre (2006) french.Alex.epub;Hamilton,Laurell K.;Danse macabre;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hamilton' dans TITRE;Danse macabre;Hamilton,Laurell K.
James,Henry [N-23] Madame Mauves (1874) french.zzz.epub;James,Henry;Madame Mauves;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'James' dans TITRE;Madame Mauves;James,Henry
Sand,George [-51] Horace (1842) french.zzz.epub;Sand,George;Horace;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Sand' dans TITRE;Horace;Sand,George
Modiano,Patrick [] Fleurs de ruine.epub;Modiano,Patrick;Fleurs de ruine;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Modiano' dans TITRE;Fleurs de ruine;Modiano,Patrick
Meilleur Ouvrier de France.2000. Stéphane Glacier - Inconnu(e).epub;Inconnu(e);Meilleur Ouvrier de France.2000. Stéphane Glacier;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Meilleur Ouvrier de France.2000. Stéphane Glacier;Inconnu(e)
Cornwell,Patricia [Kay Scarpetta-09] Combustion (1999) french.Alex.epub;Cornwell,Patricia;Combustion;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cornwell' dans TITRE;Combustion;Cornwell,Patricia
Patterson,James [-19] Oeil pour oeil (2010) french.zzz.epub;Patterson,James;Oeil pour oeil;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Patterson' dans TITRE;Oeil pour oeil;Patterson,James
Girard,Patrick [Le roman de Carthage-3] Hasdrubal les bûchers de Mégara (2001) french.Alex.epub;Girard,Patrick;Hasdrubal les bûchers de Mégara;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Girard' dans TITRE;Hasdrubal les bûchers de Mégara;Girard,Patrick
